Before Training
70.0, 140.0, 150.0, 140.0, 70.0, 70.0, 40.0, 140.0, 150.0, 250.0, 70.0, 60.0, 70.0, 70.0, 150.0, 110.0, 70.0, 70.0, 70.0, 70.0,  Average: 101.5, 
150.0, 70.0, 265.0, 150.0, 70.0, 70.0, 150.0, 150.0, 250.0, 140.0, 70.0, 70.0, 70.0, 385.0, 150.0, 70.0, 70.0, 140.0, 265.0, 70.0,  Average: 141.25, 
310.0, 70.0, 70.0, 70.0, 70.0, 70.0, 150.0, 60.0, 70.0, 150.0, 140.0, 70.0, 70.0, 150.0, 265.0, 140.0, 70.0, 60.0, 295.0, 70.0,  Average: 121.0, 
140.0, 250.0, 70.0, 70.0, 150.0, 70.0, 150.0, 140.0, 175.0, 140.0, 60.0, 250.0, 70.0, 70.0, 130.0, 70.0, 140.0, 70.0, 265.0, 130.0,  Average: 130.5, 
120.0, 140.0, 70.0, 150.0, 60.0, 70.0, 70.0, 130.0, 140.0, 150.0, 70.0, 150.0, 90.0, 265.0, 150.0, 385.0, 250.0, 140.0, 70.0, 175.0,  Average: 142.25, 
150.0, 150.0, 250.0, 70.0, 70.0, 250.0, 70.0, 70.0, 220.0, 90.0, 70.0, 265.0, 70.0, 385.0, 70.0, 150.0, 140.0, 70.0, 120.0, 60.0,  Average: 139.5, 
70.0, 150.0, 140.0, 150.0, 140.0, 70.0, 70.0, 70.0, 90.0, 340.0, 150.0, 60.0, 235.0, 70.0, 120.0, 70.0, 355.0, 70.0, 340.0, 70.0,  Average: 141.5, 
150.0, 70.0, 150.0, 70.0, 70.0, 70.0, 70.0, 205.0, 90.0, 70.0, 60.0, 130.0, 150.0, 70.0, 70.0, 70.0, 140.0, 70.0, 130.0, 150.0,  Average: 102.75, 
370.0, 70.0, 70.0, 90.0, 70.0, 100.0, 110.0, 120.0, 70.0, 70.0, 120.0, 60.0, 880.0, 70.0, 70.0, 60.0, 70.0, 250.0, 50.0, 140.0,  Average: 145.5, 
70.0, 150.0, 70.0, 60.0, 150.0, 70.0, 70.0, 140.0, 60.0, 150.0, 120.0, 280.0, 100.0, 70.0, 70.0, 90.0, 110.0, 70.0, 70.0, 400.0,  Average: 118.5, 
235.0, 90.0, 140.0, 120.0, 600.0, 140.0, 60.0, 70.0, 150.0, 70.0, 90.0, 150.0, 100.0, 140.0, 60.0, 70.0, 70.0, 60.0, 150.0, 80.0,  Average: 132.25, 
70.0, 70.0, 60.0, 70.0, 130.0, 150.0, 140.0, 265.0, 90.0, 60.0, 70.0, 60.0, 150.0, 70.0, 150.0, 110.0, 60.0, 70.0, 150.0, 70.0,  Average: 103.25, 
120.0, 70.0, 190.0, 150.0, 90.0, 70.0, 70.0, 265.0, 250.0, 120.0, 150.0, 235.0, 150.0, 110.0, 150.0, 150.0, 100.0, 205.0, 130.0, 250.0,  Average: 151.25, 
70.0, 110.0, 60.0, 140.0, 120.0, 70.0, 205.0, 70.0, 40.0, 60.0, 70.0, 120.0, 140.0, 70.0, 150.0, 70.0, 110.0, 60.0, 70.0, 90.0,  Average: 94.75, 
150.0, 220.0, 90.0, 110.0, 50.0, 70.0, 140.0, 80.0, 70.0, 150.0, 100.0, 70.0, 235.0, 150.0, 60.0, 70.0, 70.0, 60.0, 140.0, 70.0,  Average: 107.75, 
280.0, 70.0, 265.0, 130.0, 70.0, 70.0, 150.0, 70.0, 80.0, 70.0, 150.0, 70.0, 50.0, 140.0, 70.0, 70.0, 150.0, 80.0, 70.0, 70.0,  Average: 108.75, 
130.0, 265.0, 110.0, 120.0, 110.0, 70.0, 150.0, 110.0, 150.0, 80.0, 140.0, 90.0, 100.0, 70.0, 140.0, 60.0, 250.0, 70.0, 150.0, 150.0,  Average: 125.75, 
70.0, 120.0, 80.0, 40.0, 140.0, 30.0, 70.0, 110.0, 160.0, 150.0, 150.0, 190.0, 265.0, 140.0, 70.0, 70.0, 250.0, 150.0, 110.0, 205.0,  Average: 128.5, 
60.0, 110.0, 70.0, 235.0, 250.0, 70.0, 70.0, 235.0, 100.0, 130.0, 150.0, 60.0, 205.0, 70.0, 250.0, 140.0, 60.0, 50.0, 140.0, 140.0,  Average: 129.75, 
70.0, 50.0, 130.0, 175.0, 70.0, 150.0, 70.0, 110.0, 150.0, 100.0, 110.0, 20.0, 130.0, 70.0, 100.0, 90.0, 60.0, 70.0, 100.0, 60.0,  Average: 94.25, 
150.0, 150.0, 70.0, 60.0, 60.0, 100.0, 140.0, 140.0, 70.0, 70.0, 20.0, 70.0, 40.0, 70.0, 50.0, 140.0, 130.0, 60.0, 70.0, 50.0,  Average: 85.5, 
150.0, 70.0, 90.0, 80.0, 60.0, 100.0, 130.0, 70.0, 175.0, 30.0, 40.0, 70.0, 50.0, 70.0, 150.0, 40.0, 70.0, 100.0, 70.0, 100.0,  Average: 85.75, 
50.0, 70.0, 120.0, 70.0, 70.0, 70.0, 60.0, 30.0, 110.0, 110.0, 250.0, 205.0, 140.0, 60.0, 90.0, 70.0, 40.0, 20.0, 235.0, 265.0,  Average: 106.75, 
70.0, 20.0, 150.0, 40.0, 40.0, 70.0, 70.0, 50.0, 90.0, 150.0, 130.0, 70.0, 110.0, 60.0, 70.0, 140.0, 110.0, 60.0, 80.0, 30.0,  Average: 80.5, 
70.0, 60.0, 70.0, 175.0, 40.0, 40.0, 30.0, 100.0, 30.0, 80.0, 120.0, 130.0, 130.0, 130.0, 60.0, 60.0, 60.0, 150.0, 120.0, 120.0,  Average: 88.75, 
130.0, 90.0, 140.0, 110.0, 40.0, 70.0, 140.0, 120.0, 130.0, 140.0, 70.0, 30.0, 60.0, 175.0, 70.0, 150.0, 140.0, 30.0, 70.0, 70.0,  Average: 98.75, 
130.0, 70.0, 100.0, 110.0, 120.0, 60.0, 100.0, 190.0, 70.0, 70.0, 100.0, 70.0, 40.0, 40.0, 150.0, 60.0, 150.0, 80.0, 150.0, 70.0,  Average: 96.5, 
70.0, 90.0, 150.0, 80.0, 100.0, 70.0, 70.0, 70.0, 70.0, 70.0, 150.0, 70.0, 130.0, 70.0, 235.0, 130.0, 70.0, 110.0, 90.0, 60.0,  Average: 97.75, 
70.0, 60.0, 70.0, 190.0, 70.0, 30.0, 265.0, 205.0, 50.0, 70.0, 40.0, 130.0, 70.0, 190.0, 70.0, 70.0, 70.0, 90.0, 110.0, 70.0,  Average: 99.5, 
70.0, 60.0, 140.0, 80.0, 80.0, 40.0, 90.0, 70.0, 80.0, 70.0, 140.0, 140.0, 70.0, 130.0, 150.0, 60.0, 80.0, 70.0, 140.0, 40.0,  Average: 90.0, 
120.0, 130.0, 100.0, 70.0, 80.0, 60.0, 100.0, 90.0, 80.0, 60.0, 110.0, 80.0, 140.0, 70.0, 130.0, 110.0, 80.0, 150.0, 250.0, 80.0,  Average: 104.5, 
70.0, 70.0, 70.0, 70.0, 40.0, 220.0, 20.0, 110.0, 70.0, 70.0, 90.0, 60.0, 120.0, 70.0, 10.0, 70.0, 120.0, 30.0, 70.0, 100.0,  Average: 77.5, 
60.0, 70.0, 60.0, 50.0, 60.0, 80.0, 60.0, 70.0, 70.0, 70.0, 205.0, 60.0, 30.0, 50.0, 70.0, 70.0, 60.0, 70.0, 90.0, 30.0,  Average: 69.25, 
140.0, 60.0, 40.0, 90.0, 70.0, 60.0, 10.0, 90.0, 70.0, 70.0, 70.0, 60.0, 110.0, 150.0, 50.0, 80.0, 50.0, 120.0, 60.0, 190.0,  Average: 82.0, 
110.0, 90.0, 50.0, 70.0, 30.0, 50.0, 90.0, 130.0, 140.0, 60.0, 140.0, 90.0, 60.0, 80.0, 90.0, 40.0, 50.0, 50.0, 140.0, 40.0,  Average: 80.0, 
40.0, 120.0, 80.0, 70.0, 325.0, 70.0, 90.0, 90.0, 70.0, 60.0, 70.0, 90.0, 30.0, 70.0, 40.0, 150.0, 70.0, 60.0, 60.0, 60.0,  Average: 85.75, 
80.0, 50.0, 60.0, 130.0, 80.0, 90.0, 190.0, 80.0, 70.0, 80.0, 70.0, 100.0, 150.0, 70.0, 40.0, 70.0, 100.0, 40.0, 110.0, 60.0,  Average: 86.0, 
60.0, 100.0, 30.0, 40.0, 40.0, 70.0, 40.0, 60.0, 60.0, 50.0, 90.0, 60.0, 80.0, 60.0, 60.0, 50.0, 40.0, 50.0, 150.0, 30.0,  Average: 61.0, 
20.0, 60.0, 110.0, 40.0, 40.0, 70.0, 70.0, 70.0, 70.0, 70.0, 20.0, 50.0, 70.0, 100.0, 80.0, 60.0, 80.0, 70.0, 140.0, 50.0,  Average: 67.0, 
90.0, 70.0, 70.0, 60.0, 40.0, 130.0, 20.0, 60.0, 50.0, 110.0, 60.0, 100.0, 130.0, 50.0, 70.0, 70.0, 110.0, 80.0, 90.0, 20.0,  Average: 74.0, 
130.0, 120.0, 90.0, 50.0, 100.0, 90.0, 70.0, 70.0, 90.0, 70.0, 80.0, 80.0, 70.0, 80.0, 140.0, 40.0, 40.0, 70.0, 40.0, 40.0,  Average: 78.0, 
50.0, 175.0, 80.0, 70.0, 60.0, 100.0, 150.0, 50.0, 220.0, 40.0, 20.0, 80.0, 40.0, 40.0, 80.0, 40.0, 70.0, 100.0, 80.0, 90.0,  Average: 81.75, 
30.0, 70.0, 40.0, 70.0, 100.0, 50.0, 70.0, 90.0, 50.0, 70.0, 150.0, 70.0, 50.0, 20.0, 70.0, 50.0, 110.0, 70.0, 90.0, 70.0,  Average: 69.5, 
50.0, 70.0, 50.0, 130.0, 40.0, 50.0, 100.0, 60.0, 90.0, 30.0, 50.0, 70.0, 50.0, 70.0, 80.0, 40.0, 90.0, 70.0, 130.0, 90.0,  Average: 70.5, 
20.0, 40.0, 60.0, 160.0, 70.0, 80.0, 80.0, 70.0, 40.0, 30.0, 30.0, 60.0, 10.0, 90.0, 50.0, 70.0, 100.0, 30.0, 140.0, 60.0,  Average: 64.5, 
70.0, 60.0, 70.0, 40.0, 70.0, 60.0, 130.0, 10.0, 70.0, 140.0, 40.0, 70.0, 60.0, 120.0, 30.0, 90.0, 90.0, 110.0, 50.0, 70.0,  Average: 72.5, 
140.0, 40.0, 90.0, 80.0, 150.0, 30.0, 30.0, 110.0, 60.0, 50.0, 70.0, 40.0, 70.0, 80.0, 130.0, 80.0, 40.0, 80.0, 40.0, 100.0,  Average: 75.5, 
130.0, 60.0, 120.0, 70.0, 40.0, 70.0, 90.0, 30.0, 60.0, 50.0, 50.0, 110.0, 60.0, 70.0, 90.0, 80.0, 50.0, 100.0, 50.0, 80.0,  Average: 73.0, 
40.0, 100.0, 70.0, 90.0, 50.0, 70.0, 100.0, 50.0, 70.0, 50.0, 140.0, 70.0, 40.0, 60.0, 70.0, 40.0, 70.0, 40.0, 100.0, 70.0,  Average: 69.5, 
30.0, 70.0, 70.0, 120.0, 140.0, 90.0, 60.0, 50.0, 30.0, 40.0, 90.0, 80.0, 90.0, 80.0, 110.0, 70.0, 30.0, 50.0, 70.0, 150.0,  Average: 76.0, 
80.0, 90.0, 50.0, 60.0, 60.0, 70.0, 150.0, 130.0, 60.0, 50.0, 90.0, 100.0, 90.0, 70.0, 70.0, 70.0, 70.0, 70.0, 90.0, 20.0,  Average: 77.0, 
80.0, 30.0, 70.0, 80.0, 30.0, 50.0, 120.0, 70.0, 40.0, 60.0, 80.0, 80.0, 10.0, 70.0, 70.0, 20.0, 130.0, 70.0, 100.0, 60.0,  Average: 66.0, 
40.0, 90.0, 60.0, 40.0, 100.0, 30.0, 120.0, 30.0, 110.0, 100.0, 80.0, 60.0, 70.0, 90.0, 40.0, 60.0, 60.0, 40.0, 50.0, 90.0,  Average: 68.0, 
40.0, 150.0, 40.0, 40.0, 70.0, 70.0, 70.0, 30.0, 130.0, 100.0, 40.0, 60.0, 60.0, 70.0, 90.0, 60.0, 80.0, 30.0, 50.0, 70.0,  Average: 67.5, 
80.0, 40.0, 90.0, 10.0, 30.0, 70.0, 70.0, 40.0, 70.0, 70.0, 60.0, 30.0, 30.0, 20.0, 60.0, 40.0, 90.0, 130.0, 40.0, 30.0,  Average: 55.0, 
50.0, 70.0, 120.0, 50.0, 140.0, 80.0, 100.0, 40.0, 70.0, 20.0, 70.0, 160.0, 10.0, 30.0, 70.0, 140.0, 50.0, 80.0, 90.0, 120.0,  Average: 78.0, 
90.0, 70.0, 60.0, 50.0, 70.0, 90.0, 70.0, 40.0, 40.0, 110.0, 70.0, 110.0, 80.0, 70.0, 50.0, 110.0, 50.0, 60.0, 80.0, 30.0,  Average: 70.0, 
130.0, 90.0, 60.0, 70.0, 70.0, 70.0, 70.0, 80.0, 10.0, 50.0, 100.0, 90.0, 30.0, 70.0, 90.0, 50.0, 70.0, 40.0, 100.0, 80.0,  Average: 71.0, 
60.0, 120.0, 60.0, 50.0, 60.0, 220.0, 80.0, 90.0, 90.0, 30.0, 70.0, 50.0, 70.0, 70.0, 30.0, 30.0, 70.0, 70.0, 70.0, 130.0,  Average: 76.0, 
90.0, 30.0, 60.0, 130.0, 50.0, 20.0, 60.0, 120.0, 80.0, 50.0, 150.0, 70.0, 40.0, 60.0, 70.0, 70.0, 140.0, 50.0, 70.0, 70.0,  Average: 74.0, 
50.0, 60.0, 175.0, 40.0, 130.0, 70.0, 70.0, 30.0, 50.0, 70.0, 50.0, 120.0, 70.0, 150.0, 90.0, 50.0, 90.0, 80.0, 70.0, 20.0,  Average: 76.75, 
70.0, 20.0, 60.0, 70.0, 130.0, 40.0, 120.0, 70.0, 60.0, 40.0, 40.0, 90.0, 60.0, 70.0, 80.0, 70.0, 50.0, 110.0, 30.0, 70.0,  Average: 67.5, 
205.0, 90.0, 30.0, 30.0, 90.0, 100.0, 50.0, 50.0, 70.0, 70.0, 120.0, 70.0, 70.0, 150.0, 90.0, 140.0, 50.0, 70.0, 90.0, 60.0,  Average: 84.75, 
70.0, 40.0, 50.0, 60.0, 90.0, 40.0, 70.0, 30.0, 60.0, 110.0, 50.0, 20.0, 70.0, 50.0, 150.0, 60.0, 60.0, 30.0, 70.0, 40.0,  Average: 61.0, 
30.0, 30.0, 90.0, 140.0, 110.0, 60.0, 20.0, 30.0, 90.0, 60.0, 70.0, 60.0, 90.0, 60.0, 60.0, 70.0, 90.0, 70.0, 30.0, 40.0,  Average: 65.0, 
60.0, 80.0, 140.0, 70.0, 60.0, 100.0, 100.0, 30.0, 90.0, 70.0, 90.0, 110.0, 100.0, 30.0, 70.0, 70.0, 120.0, 70.0, 30.0, 20.0,  Average: 75.5, 
70.0, 40.0, 20.0, 50.0, 90.0, 30.0, 50.0, 30.0, 50.0, 50.0, 50.0, 310.0, 70.0, 60.0, 70.0, 70.0, 40.0, 60.0, 60.0, 80.0,  Average: 67.5, 
90.0, 60.0, 80.0, 60.0, 150.0, 90.0, 150.0, 70.0, 20.0, 70.0, 70.0, 130.0, 80.0, 50.0, 80.0, 70.0, 70.0, 130.0, 60.0, 20.0,  Average: 80.0, 
140.0, 40.0, 30.0, 70.0, 80.0, 60.0, 30.0, 70.0, 90.0, 70.0, 50.0, 100.0, 60.0, 60.0, 90.0, 40.0, 50.0, 60.0, 40.0, 70.0,  Average: 65.0, 
50.0, 40.0, 40.0, 90.0, 70.0, 140.0, 70.0, 30.0, 60.0, 50.0, 80.0, 60.0, 50.0, 30.0, 70.0, 50.0, 70.0, 20.0, 100.0, 70.0,  Average: 62.0, 
70.0, 70.0, 50.0, 80.0, 40.0, 60.0, 50.0, 50.0, 110.0, 70.0, 50.0, 70.0, 100.0, 60.0, 90.0, 60.0, 30.0, 130.0, 150.0, 100.0,  Average: 74.5, 
110.0, 205.0, 90.0, 120.0, 120.0, 150.0, 70.0, 50.0, 60.0, 50.0, 60.0, 100.0, 30.0, 70.0, 70.0, 40.0, 30.0, 70.0, 130.0, 50.0,  Average: 83.75, 
70.0, 40.0, 20.0, 60.0, 100.0, 110.0, 60.0, 30.0, 30.0, 50.0, 120.0, 100.0, 70.0, 40.0, 50.0, 50.0, 30.0, 60.0, 70.0, 80.0,  Average: 62.0, 
100.0, 50.0, 60.0, 90.0, 120.0, 90.0, 140.0, 60.0, 130.0, 20.0, 60.0, 70.0, 30.0, 30.0, 70.0, 70.0, 70.0, 70.0, 50.0, 50.0,  Average: 71.5, 
50.0, 80.0, 60.0, 150.0, 90.0, 50.0, 30.0, 20.0, 60.0, 40.0, 140.0, 70.0, 80.0, 60.0, 90.0, 110.0, 60.0, 90.0, 70.0, 120.0,  Average: 76.0, 
70.0, 110.0, 60.0, 70.0, 90.0, 70.0, 110.0, 40.0, 20.0, 70.0, 70.0, 60.0, 60.0, 40.0, 60.0, 60.0, 50.0, 70.0, 80.0, 40.0,  Average: 65.0, 
90.0, 150.0, 20.0, 100.0, 90.0, 60.0, 80.0, 50.0, 60.0, 110.0, 80.0, 80.0, 140.0, 70.0, 150.0, 70.0, 70.0, 110.0, 190.0, 40.0,  Average: 90.5, 
70.0, 50.0, 70.0, 40.0, 60.0, 130.0, 60.0, 70.0, 40.0, 40.0, 205.0, 130.0, 90.0, 100.0, 40.0, 60.0, 80.0, 90.0, 30.0, 70.0,  Average: 76.25, 
100.0, 40.0, 70.0, 175.0, 90.0, 140.0, 60.0, 110.0, 40.0, 190.0, 40.0, 80.0, 130.0, 70.0, 70.0, 30.0, 80.0, 30.0, 60.0, 110.0,  Average: 85.75, 
40.0, 50.0, 40.0, 70.0, 90.0, 40.0, 20.0, 40.0, 70.0, 20.0, 110.0, 30.0, 70.0, 30.0, 80.0, 20.0, 80.0, 140.0, 130.0, 50.0,  Average: 61.0, 
110.0, 40.0, 50.0, 70.0, 80.0, 70.0, 20.0, 50.0, 20.0, 100.0, 100.0, 70.0, 60.0, 70.0, 30.0, 70.0, 50.0, 120.0, 20.0, 130.0,  Average: 66.5, 
90.0, 70.0, 110.0, 30.0, 70.0, 70.0, 90.0, 110.0, 40.0, 50.0, 80.0, 100.0, 120.0, 100.0, 50.0, 20.0, 140.0, 80.0, 140.0, 80.0,  Average: 82.0, 
90.0, 150.0, 90.0, 120.0, 50.0, 60.0, 90.0, 120.0, 80.0, 50.0, 50.0, 130.0, 90.0, 40.0, 40.0, 20.0, 160.0, 50.0, 50.0, 70.0,  Average: 80.0, 
20.0, 60.0, 70.0, 60.0, 70.0, 30.0, 50.0, 40.0, 110.0, 100.0, 70.0, 80.0, 40.0, 60.0, 70.0, 60.0, 40.0, 60.0, 50.0, 20.0,  Average: 58.0, 
50.0, 60.0, 40.0, 90.0, 40.0, 60.0, 70.0, 90.0, 90.0, 175.0, 90.0, 70.0, 100.0, 40.0, 140.0, 20.0, 70.0, 60.0, 40.0, 30.0,  Average: 71.25, 
70.0, 30.0, 50.0, 30.0, 10.0, 70.0, 70.0, 70.0, 80.0, 140.0, 70.0, 70.0, 80.0, 20.0, 70.0, 130.0, 80.0, 50.0, 90.0, 140.0,  Average: 71.0, 
110.0, 80.0, 70.0, 30.0, 90.0, 150.0, 50.0, 140.0, 80.0, 30.0, 100.0, 70.0, 60.0, 30.0, 70.0, 90.0, 30.0, 40.0, 110.0, 190.0,  Average: 81.0, 
60.0, 60.0, 70.0, 50.0, 90.0, 80.0, 110.0, 40.0, 50.0, 50.0, 50.0, 100.0, 120.0, 60.0, 150.0, 100.0, 50.0, 50.0, 50.0, 60.0,  Average: 72.5, 
70.0, 70.0, 40.0, 70.0, 50.0, 280.0, 60.0, 40.0, 40.0, 60.0, 100.0, 70.0, 30.0, 20.0, 80.0, 90.0, 70.0, 90.0, 70.0, 40.0,  Average: 72.0, 
30.0, 110.0, 80.0, 40.0, 30.0, 220.0, 100.0, 60.0, 60.0, 70.0, 50.0, 60.0, 70.0, 40.0, 50.0, 90.0, 70.0, 60.0, 60.0, 100.0,  Average: 72.5, 
130.0, 60.0, 130.0, 50.0, 90.0, 30.0, 130.0, 70.0, 70.0, 120.0, 110.0, 20.0, 70.0, 50.0, 70.0, 20.0, 40.0, 140.0, 90.0, 70.0,  Average: 78.0, 
40.0, 70.0, 70.0, 90.0, 60.0, 50.0, 70.0, 110.0, 50.0, 20.0, 40.0, 50.0, 20.0, 40.0, 90.0, 60.0, 140.0, 190.0, 60.0, 70.0,  Average: 69.5, 
30.0, 30.0, 80.0, 90.0, 50.0, 50.0, 90.0, 50.0, 70.0, 70.0, 100.0, 100.0, 40.0, 50.0, 40.0, 100.0, 140.0, 50.0, 50.0, 70.0,  Average: 67.5, 
40.0, 50.0, 60.0, 60.0, 70.0, 130.0, 30.0, 100.0, 175.0, 90.0, 50.0, 100.0, 150.0, 110.0, 50.0, 90.0, 70.0, 60.0, 40.0, 175.0,  Average: 85.0, 
140.0, 50.0, 20.0, 30.0, 70.0, 130.0, 70.0, 60.0, 60.0, 120.0, 70.0, 50.0, 50.0, 10.0, 60.0, 90.0, 30.0, 70.0, 70.0, 150.0,  Average: 70.0, 
110.0, 30.0, 120.0, 90.0, 70.0, 60.0, 70.0, 70.0, 20.0, 120.0, 160.0, 110.0, 120.0, 70.0, 60.0, 90.0, 70.0, 140.0, 150.0, 70.0,  Average: 90.0, 
70.0, 150.0, 80.0, 70.0, 100.0, 60.0, 10.0, 80.0, 100.0, 60.0, 110.0, 30.0, 70.0, 250.0, 140.0, 50.0, 20.0, 120.0, 80.0, 80.0,  Average: 86.5, 
50.0, 90.0, 70.0, 40.0, 30.0, 70.0, 60.0, 140.0, 60.0, 90.0, 40.0, 40.0, 70.0, 100.0, 90.0, 30.0, 205.0, 70.0, 40.0, 40.0,  Average: 71.25, 
140.0, 140.0, 30.0, 50.0, 30.0, 50.0, 80.0, 70.0, 120.0, 50.0, 80.0, 60.0, 100.0, 70.0, 40.0, 120.0, 50.0, 70.0, 130.0, 60.0,  Average: 77.0, 
160.0, 70.0, 60.0, 40.0, 70.0, 50.0, 110.0, 60.0, 20.0, 70.0, 160.0, 70.0, 30.0, 70.0, 70.0, 50.0, 70.0, 140.0, 40.0, 30.0,  Average: 72.0, 
50.0, 40.0, 70.0, 60.0, 80.0, 100.0, 70.0, 70.0, 110.0, 70.0, 60.0, 60.0, 80.0, 120.0, 40.0, 10.0, 80.0, 60.0, 120.0, 80.0,  Average: 71.5, 
80.0, 70.0, 205.0, 70.0, 50.0, 30.0, 30.0, 120.0, 70.0, 50.0, 30.0, 70.0, 80.0, 50.0, 70.0, 90.0, 70.0, 120.0, 50.0, 60.0,  Average: 73.25, 
60.0, 120.0, 90.0, 150.0, 60.0, 120.0, 70.0, 50.0, 30.0, 60.0, 30.0, 60.0, 90.0, 140.0, 60.0, 60.0, 80.0, 60.0, 60.0, 60.0,  Average: 75.5, 
70.0, 80.0, 40.0, 40.0, 70.0, 50.0, 90.0, 80.0, 60.0, 130.0, 80.0, 90.0, 50.0, 70.0, 60.0, 70.0, 90.0, 30.0, 70.0, 40.0,  Average: 68.0, 
70.0, 70.0, 150.0, 40.0, 60.0, 120.0, 110.0, 40.0, 40.0, 30.0, 20.0, 60.0, 30.0, 90.0, 80.0, 40.0, 10.0, 100.0, 70.0, 40.0,  Average: 63.5, 
70.0, 120.0, 130.0, 50.0, 70.0, 100.0, 90.0, 60.0, 70.0, 120.0, 90.0, 70.0, 60.0, 40.0, 110.0, 140.0, 90.0, 70.0, 100.0, 70.0,  Average: 86.0, 
40.0, 140.0, 40.0, 100.0, 30.0, 70.0, 50.0, 70.0, 130.0, 70.0, 50.0, 100.0, 50.0, 70.0, 40.0, 70.0, 100.0, 40.0, 70.0, 70.0,  Average: 70.0, 
20.0, 30.0, 70.0, 70.0, 80.0, 120.0, 40.0, 70.0, 90.0, 70.0, 50.0, 70.0, 150.0, 70.0, 100.0, 30.0, 50.0, 150.0, 150.0, 100.0,  Average: 79.0, 
90.0, 110.0, 70.0, 100.0, 50.0, 80.0, 140.0, 70.0, 60.0, 50.0, 70.0, 140.0, 90.0, 70.0, 50.0, 80.0, 100.0, 80.0, 70.0, 120.0,  Average: 84.5, 
90.0, 60.0, 40.0, 80.0, 30.0, 30.0, 60.0, 30.0, 60.0, 40.0, 40.0, 60.0, 30.0, 30.0, 50.0, 50.0, 70.0, 110.0, 140.0, 40.0,  Average: 57.0, 
20.0, 80.0, 70.0, 160.0, 100.0, 120.0, 140.0, 80.0, 70.0, 120.0, 120.0, 70.0, 190.0, 80.0, 80.0, 70.0, 140.0, 110.0, 80.0, 40.0,  Average: 97.0, 
90.0, 70.0, 110.0, 70.0, 140.0, 50.0, 60.0, 90.0, 70.0, 20.0, 30.0, 70.0, 30.0, 140.0, 20.0, 60.0, 70.0, 70.0, 40.0, 50.0,  Average: 67.5, 
50.0, 50.0, 90.0, 50.0, 70.0, 80.0, 90.0, 150.0, 30.0, 100.0, 50.0, 70.0, 130.0, 130.0, 70.0, 140.0, 60.0, 70.0, 60.0, 150.0,  Average: 84.5, 
130.0, 100.0, 40.0, 30.0, 20.0, 150.0, 100.0, 70.0, 70.0, 70.0, 100.0, 110.0, 60.0, 80.0, 110.0, 265.0, 30.0, 150.0, 40.0, 70.0,  Average: 89.75, 
70.0, 70.0, 30.0, 100.0, 140.0, 100.0, 70.0, 50.0, 100.0, 40.0, 40.0, 60.0, 100.0, 80.0, 60.0, 80.0, 70.0, 50.0, 70.0, 70.0,  Average: 72.5, 
90.0, 70.0, 70.0, 80.0, 235.0, 70.0, 110.0, 110.0, 100.0, 70.0, 160.0, 175.0, 90.0, 130.0, 70.0, 50.0, 20.0, 80.0, 70.0, 70.0,  Average: 96.0, 
70.0, 70.0, 100.0, 50.0, 90.0, 120.0, 80.0, 140.0, 80.0, 60.0, 100.0, 60.0, 70.0, 70.0, 70.0, 20.0, 100.0, 30.0, 30.0, 110.0,  Average: 76.0, 
60.0, 70.0, 70.0, 120.0, 70.0, 40.0, 140.0, 100.0, 90.0, 150.0, 120.0, 70.0, 40.0, 50.0, 140.0, 140.0, 100.0, 175.0, 50.0, 50.0,  Average: 92.25, 
